short_name,long_name,overall,potential,age,height_cm,weight_kg,club_name,league_name,club_position,nationality,preferred_foot,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,pace,shooting,passing,dribbling,defending,physic
F. Caicedo,Flavio David Caicedo Gracia,63,63,33,175,78,Guayaquil City FC,Ecuadorian Serie A,SUB,Ecuador,Right,2,2,Medium/Medium,Normal (170-185),No,516000,64,36,54,49,63,62
A. Carlén,Adam Carlén,63,70,21,193,85,Degerfors IF,Swedish Allsvenskan,RCM,Sweden,Right,3,2,Medium/High,Normal (185+),No,1300000,60,37,51,63,64,70
D. Pereira,Alfonso Darío Pereira D'Atri,63,66,25,179,63,Montevideo City Torque,Uruguayan Primera División,RW,Uruguay,Right,3,3,High/Medium,Lean (170-185),No,1400000,66,54,58,66,38,47
M. Gamarra,Mateo Gamarra,63,72,20,182,78,Club Olimpia,Paraguayan Primera División,RES,Paraguay,Left,2,2,Medium/Medium,Normal (170-185),No,2400000,72,26,42,52,61,59
A. Garcete,Álex Adrián Garcete Ozuna,63,63,27,186,78,Club River Plate Asunción,Paraguayan Primera División,LCB,Paraguay,Right,2,2,Medium/Medium,Normal (185+),No,968000,63,22,40,37,66,62
A. Bahachille,Abraham Bahachille García,63,76,20,193,81,Metropolitanos de Caracas FC,Venezuelan Primera División,CDM,Venezuela,Right,3,3,Medium/High,Lean (185+),No,3300000,58,59,60,60,60,66
F. Oppegård,Fredrik Oppegård,63,80,18,175,71,PSV,Holland Eredivisie,RES,Norway,Left,4,2,High/Medium,Lean (170-185),No,2400000,76,51,55,62,56,60
L. Mouyokolo,Loris Mouyokolo,63,73,20,194,85,FC Lorient,French Ligue 1,SUB,France,Right,2,2,Medium/Medium,Normal (185+),No,2100000,59,34,39,45,61,76
L. Brumme,Lucas Brumme,63,68,21,187,73,SV Wehen Wiesbaden,German 3. Bundesliga,RES,Germany,Left,3,2,Medium/Medium,Lean (185+),No,1100000,68,57,59,62,45,62
N. Kamifukumoto,Naoto Kamifukumoto,63,63,31,182,76,Tokushima Vortis,Japanese J. League Division 1,GK,Japan,Right,3,1,Medium/Medium,Normal (170-185),No,313000,,,,,,
K. Uchida,Kohei Uchida,63,64,28,175,69,Tokushima Vortis,Japanese J. League Division 1,RES,Japan,Right,3,2,Medium/High,Normal (170-185),No,596000,65,49,61,57,60,71
T. Suzuki,Tokuma Suzuki,63,68,24,168,64,Tokushima Vortis,Japanese J. League Division 1,RDM,Japan,Right,3,2,Medium/Medium,Normal (170-),No,894000,74,63,60,65,58,57
I. Šaranić,Ivan Šaranić,63,82,18,185,76,Dinamo Zagreb,Croatian Prva HNL,RES,Croatia,Left,4,4,Medium/Low,Lean (185+),No,3400000,72,56,62,72,28,61
H. Noguera,Héctor Emilio Noguera Sánchez,63,63,34,171,70,Academia Puerto Cabello,Venezuelan Primera División,RB,Venezuela,Right,2,2,Medium/Medium,Normal (170-185),No,387000,61,28,48,57,61,53
G. Peredo,Gustavo Peredo Ortíz,63,71,21,176,72,Club Deportivo Guabirá,Liga de Fútbol Profesional Boliviano,RM,Bolivia,Right,3,3,High/Low,Normal (170-185),No,2600000,67,64,52,63,44,59
L. Hernández,Luifer Enrique Hernández Quintero,63,74,20,181,73,Academia Puerto Cabello,Venezuelan Primera División,SUB,Venezuela,Right,3,3,Medium/Medium,Normal (170-185),No,2600000,64,63,46,59,24,59
K. Ueebisu,上夷 克典,63,67,25,181,72,Oita Trinita,Japanese J. League Division 1,RES,Japan,Right,4,2,Medium/High,Lean (170-185),No,795000,62,41,59,60,62,66
Han Ho Gang,Ho Gang Han,63,64,27,184,80,Yokohama FC,Japanese J. League Division 1,CB,Korea Republic,Right,2,2,Low/High,Normal (170-185),No,629000,64,35,49,50,60,76
M. Vorobjovas,Modestas Vorobjovas,63,66,25,177,75,AFC UTA Arad,Romanian Liga I,SUB,Lithuania,Right,3,2,High/High,Normal (170-185),No,819000,68,50,60,53,57,73
A. Sato,Akihiro Sato,63,63,34,184,76,Tokushima Vortis,Japanese J. League Division 1,RES,Japan,Right,2,2,High/Low,Normal (170-185),No,288000,64,63,54,57,42,67
M. Murakami,Masaaki Murakami,63,64,28,185,85,Avispa Fukuoka,Japanese J. League Division 1,GK,Japan,Right,2,1,Medium/Medium,Normal (185+),No,497000,,,,,,
Y. Maejima,前嶋 洋太,63,69,23,178,67,Yokohama FC,Japanese J. League Division 1,SUB,Japan,Right,4,2,Medium/Medium,Normal (170-185),No,1000000,68,52,60,63,59,63
Svensson,Max Svensson Río,63,79,19,182,75,RCD Espanyol de Barcelona,Spain Primera Division,RES,Spain,Right,3,3,High/Medium,Normal (170-185),No,3500000,80,62,51,65,30,58
D. Okamura,岡村 大八,63,68,24,183,82,Hokkaido Consadole Sapporo,Japanese J. League Division 1,SUB,Japan,Right,3,2,Medium/Medium,Normal (170-185),No,861000,59,34,42,47,62,74
M. Kato,加藤 陸次樹,63,68,23,178,69,Cerezo Osaka,Japanese J. League Division 1,LS,Japan,Right,3,2,High/Medium,Normal (170-185),No,997000,54,67,52,64,25,56
K. Yamashita,山下 敬大,63,67,25,184,80,Sagan Tosu,Japanese J. League Division 1,RS,Japan,Right,3,3,Medium/Medium,Normal (170-185),No,894000,62,64,52,60,20,69
A. Hamashita,Akira Hamashita,63,64,25,164,61,Tokushima Vortis,Japanese J. League Division 1,SUB,Japan,Right,3,2,Medium/Medium,Lean (170-),No,762000,72,55,57,69,34,42
J. Santacruz,Jordán Federico Santacruz Rodas,63,66,25,177,72,Club Olimpia,Paraguayan Primera División,SUB,Paraguay,Right,3,2,Medium/Medium,Normal (170-185),No,1300000,69,52,53,53,61,61
N. Iino,飯野 七聖,63,67,24,173,65,Sagan Tosu,Japanese J. League Division 1,RM,Japan,Right,3,2,High/Medium,Lean (170-185),No,928000,73,50,59,63,58,55
K. Badjie,Kebba Badjie,63,71,21,179,75,Hallescher FC,German 3. Bundesliga,SUB,Gambia,Right,3,2,Medium/Low,Lean (170-185),No,,79,61,52,67,31,50
J. Brítez,Junior Ariel Brítez Chaves,63,69,24,171,67,12 de Octubre FC,Paraguayan Primera División,RM,Paraguay,Left,3,2,High/Low,Normal (170-185),No,1800000,66,55,58,63,24,46
Urko González,Urko González de Zárate Quirós,63,76,20,189,73,Real Sociedad B,Spanish Segunda División,RCB,Spain,Right,3,2,High/Medium,Lean (185+),No,2400000,53,46,59,51,62,62
U. Meleke,Ulrich Meleke,63,74,22,181,74,FC Voluntari,Romanian Liga I,SUB,Côte d'Ivoire,Right,2,2,Medium/High,Stocky (170-185),No,,68,25,39,44,61,75
E. Shlyakov,Evgeniy Shlyakov,63,63,29,184,78,AFC UTA Arad,Romanian Liga I,LB,Russia,Right,3,2,Medium/Medium,Normal (170-185),No,574000,70,39,46,54,59,66
G. Torres,Gastón Alberto Torres,63,75,21,170,64,Club Atlético Talleres,Argentina Primera División,SUB,Argentina,Right,3,2,High/Medium,Normal (170-),No,2000000,66,62,59,67,52,52
Iker Recio,Iker Recio Ortega,63,77,20,185,80,Rayo Vallecano,Spain Primera Division,RES,Spain,Left,3,2,Medium/Medium,Normal (185+),No,3100000,70,40,53,50,62,70
I. Dunga,Ismael Salim Dunga,63,63,28,189,77,Sagan Tosu,Japanese J. League Division 1,SUB,Kenya,Right,3,2,Medium/Low,Lean (185+),No,625000,76,63,43,52,21,70
M. Horvat,Matija Horvat,63,69,22,180,80,TSV Egger Glas Hartberg,Austrian Football Bundesliga,SUB,Croatia,Right,3,2,Medium/Medium,Normal (170-185),No,1200000,65,34,50,54,64,68
S. Arce,Santiago Arce Añazgo,63,73,21,181,77,Club Always Ready,Liga de Fútbol Profesional Boliviano,SUB,Bolivia,Right,3,3,Medium/Medium,Normal (170-185),No,2400000,64,44,58,58,60,64
G. Gordillo,Gerardo Arturo Gordillo Olivero,63,65,26,187,82,Universidad Técnica de Cajamarca,Peruvian Primera División,LCB,Guatemala,Right,2,2,Medium/High,Normal (185+),No,1200000,59,25,53,47,64,64
E. Sevikyan,Edgar Sevikyan,63,77,19,175,70,Levante Unión Deportiva,Spain Primera Division,RES,Russia,Left,4,4,Medium/Medium,Lean (170-185),No,3000000,67,55,62,65,31,55
R. Cabral,Rodrigo Ezequiel Cabral,63,73,20,170,64,Club Atlético Huracán,Argentina Primera División,LW,Argentina,Right,3,2,Medium/Medium,Normal (170-),No,1800000,75,58,56,68,26,46
A. Akman,Ali Akman,63,81,19,173,66,N.E.C. Nijmegen,Holland Eredivisie,ST,Turkey,Right,4,3,Medium/Medium,Lean (170-185),No,,78,62,50,72,21,41
K. Schade,Kevin Schade,63,76,19,183,74,Sport-Club Freiburg,German 1. Bundesliga,RES,Germany,Right,3,2,Medium/Medium,Lean (170-185),No,2700000,79,61,53,65,23,55
D. Fofana,David Datro Fofana,63,83,18,181,82,Molde FK,Norwegian Eliteserien,SUB,Côte d'Ivoire,Right,3,2,High/Medium,Lean (170-185),No,3000000,86,59,50,66,22,65
A. Saidi,Abdelrahman Saidi,63,70,21,186,76,Degerfors IF,Swedish Allsvenskan,SUB,Sweden,Right,3,2,Medium/Medium,Normal (185+),No,1400000,66,53,65,63,33,53
D. Scarlett,Dane Pharrell Scarlett,63,86,17,179,73,Tottenham Hotspur,English Premier League,SUB,England,Right,3,3,High/Medium,Lean (170-185),Yes,4400000,72,62,46,61,20,56
M. Rogoski,Maximiliano Juan Rogoski,63,64,27,176,72,Arsenal de Sarandí,Argentina Primera División,SUB,Argentina,Right,4,2,High/High,Normal (170-185),No,839000,59,51,63,58,58,64
R. Sangiovani,Rafael Sangiovani,63,70,23,168,66,Rosario Central,Argentina Primera División,SUB,Argentina,Right,3,2,Medium/Medium,Normal (170-),No,1600000,64,33,54,61,62,62
M. Katona,Máté Katona,63,70,24,176,63,Ferencvárosi TC,Hungarian Nemzeti Bajnokság I,RES,Hungary,Right,3,2,Medium/Medium,Normal (170-185),No,2300000,76,59,59,64,52,55
J. Hurtado,José Andrés Hurtado Cheme,63,78,19,178,69,Independiente del Valle,Ecuadorian Serie A,RWB,Ecuador,Right,2,2,Medium/Medium,Lean (170-185),No,3100000,65,26,46,54,60,56
R. Szánthó,Regő Szánthó,63,79,20,186,72,Ferencvárosi TC,Hungarian Nemzeti Bajnokság I,SUB,Hungary,Left,4,3,High/Medium,Lean (185+),No,3700000,82,62,49,65,26,55
J. Giani,Justo Giani,63,71,22,180,69,Newell's Old Boys,Argentina Primera División,RES,Argentina,Right,3,2,High/Low,Lean (170-185),No,1900000,71,60,59,62,25,53
A. Rojas,Alexis Sleiter Rojas Castilla,63,66,25,170,67,Sport Huancayo,Peruvian Primera División,SUB,Peru,Right,4,3,High/Medium,Normal (170-),No,1400000,73,61,55,66,39,48
G. Castellanos,Gianfranco Castellanos Conde,63,63,33,188,82,Universidad Técnica de Cajamarca,Peruvian Primera División,SUB,Peru,Right,3,1,Medium/Medium,Normal (185+),No,344000,,,,,,
J. Sernaqué,Jorginho Andersson Sernaqué Bustos,63,64,26,175,72,Universidad Técnica de Cajamarca,Peruvian Primera División,SUB,Peru,Right,3,3,Medium/Medium,Normal (170-185),No,1200000,65,59,63,62,49,57
D. Giménez,Diago Giménez Flamminini,63,71,24,175,72,Club Bolívar,Liga de Fútbol Profesional Boliviano,SUB,Argentina,Right,3,3,Medium/High,Normal (170-185),No,2400000,65,54,61,61,61,63
L. Bate,Lewis Bate,63,83,18,172,63,Leeds United,English Premier League,RES,England,Left,3,3,High/Medium,Lean (170-185),No,3800000,71,49,66,65,54,57
A. Chávez,Axel Joel Chávez Ydrogo,63,70,23,175,71,Carlos A. Mannucci,Peruvian Primera División,SUB,Peru,Left,3,2,Medium/Medium,Normal (170-185),No,2200000,71,43,53,62,61,56
N. Iribarren,Nahuel Iribarren,63,63,33,182,82,Platense,Argentina Primera División,RES,Argentina,Right,3,2,Medium/Medium,Stocky (170-185),No,334000,54,37,44,43,63,67
R. Morales,Rodrigo Morales,63,63,27,175,71,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,RCM,Argentina,Right,3,3,Medium/High,Normal (170-185),No,968000,62,54,60,61,62,60
J. Lencinas,Joaquín Adán Lencinas,63,63,33,184,80,Club Atlético Palmaflor,Liga de Fútbol Profesional Boliviano,RCB,Argentina,Right,3,2,Medium/Medium,Normal (170-185),No,495000,64,27,53,52,63,68
S. Rosane,Siro Ignacio Cabral Rosane,63,75,21,177,68,San Lorenzo de Almagro,Argentina Primera División,RDM,Argentina,Right,3,2,Low/Medium,Normal (170-185),No,1900000,57,47,54,56,61,69
R. Sordo,Ramiro Sordo,63,75,21,174,69,Newell's Old Boys,Argentina Primera División,RES,Argentina,Right,3,2,High/Low,Normal (170-185),No,2000000,69,58,59,63,33,48
A. Baldé,Aliou Badara Baldé,63,81,18,170,60,Feyenoord,Holland Eredivisie,SUB,Senegal,Right,3,3,Medium/Medium,Lean (170-),No,2600000,92,55,52,68,28,52
M. Aydin,Mehmet Can Aydin,63,77,19,179,75,FC Schalke 04,German 2. Bundesliga,SUB,Germany,Right,3,2,Medium/Medium,Normal (170-185),No,2400000,77,55,59,67,54,58
A. Bustos,Abel Alejandro Bustos,63,74,22,169,72,Atlético Tucumán,Argentina Primera División,SUB,Argentina,Right,4,3,Medium/Medium,Normal (170-),No,1900000,66,56,61,63,58,49
O. El Hilali,Omar El Hilali,63,81,17,183,75,RCD Espanyol de Barcelona,Spain Primera Division,RES,Spain,Right,3,2,Medium/Medium,Lean (170-185),No,3000000,82,40,50,59,59,59
K. Nagera,Kenny Nagera,63,80,19,177,65,SC Bastia,French Ligue 2,SUB,France,Right,2,3,Medium/Medium,Lean (170-185),No,,83,62,51,65,24,47
Juninho Rocha,Paulo Afonso da Rocha Júnior,63,70,23,170,67,Club Atlético Rentistas,Uruguayan Primera División,SUB,Brazil,Left,3,3,Medium/Low,Lean (170-),No,2300000,67,62,57,70,27,39
Álex Cardero,Alejandro Suárez Cardero,63,82,17,178,70,Real Oviedo,Spanish Segunda División,RES,Spain,Right,4,4,High/Medium,Lean (170-185),No,2700000,72,58,64,68,51,48
M. Estève,Maxime Estève,63,76,19,193,87,Montpellier Hérault SC,French Ligue 1,SUB,France,Left,2,2,Medium/Medium,Normal (185+),No,2900000,63,30,45,47,62,68
R. Balker,Radinio Balker,63,71,22,193,85,FC Groningen,Holland Eredivisie,RES,Netherlands,Right,3,2,Medium/Medium,Normal (185+),No,1700000,72,30,48,39,63,74
D. MacKay,Daniel MacKay,63,71,20,174,69,Hibernian,Scottish Premiership,SUB,Scotland,Right,4,3,High/Medium,Lean (170-185),No,2100000,84,57,55,65,30,53
N. Zalewski,Nicola Zalewski,63,77,19,175,75,Roma,Italian Serie A,RES,Poland,Right,3,2,Medium/Medium,Normal (170-185),No,2600000,66,57,61,70,42,48
A. Ba,Abdoullah Ba,63,76,17,180,75,Le Havre AC,French Ligue 2,SUB,France,Right,3,3,Medium/Medium,Lean (170-185),No,2600000,66,56,61,66,53,62
W. Faye,Wagane Faye,63,65,27,180,74,Seraing,Belgian Jupiler Pro League,RCB,Senegal,Right,2,2,Medium/High,Lean (170-185),No,763000,66,23,42,58,63,65
B. Idrizi,Blendi Idrizi,63,68,23,179,72,FC Schalke 04,German 2. Bundesliga,SUB,Kosovo,Right,3,2,High/Medium,Normal (170-185),No,1200000,66,59,61,65,44,50
T. Galván,Tomás Galván,63,75,21,172,65,River Plate,Argentina Primera División,RES,Argentina,Right,3,3,Medium/Low,Lean (170-185),No,1900000,75,59,60,68,35,45
Mini,Sergio Guerrero Romero,63,74,22,174,69,Atlético de Madrid,Spain Primera Division,RES,Spain,Right,3,2,Medium/Medium,Normal (170-185),No,2500000,66,51,64,62,62,54
J. van der Sluijs,Joep van der Sluijs,63,72,19,180,68,N.E.C. Nijmegen,Holland Eredivisie,SUB,Netherlands,Left,3,2,Medium/Medium,Lean (170-185),No,1700000,80,51,55,65,25,48
T. Beekman,Thomas Beekman,63,72,21,179,70,N.E.C. Nijmegen,Holland Eredivisie,SUB,Netherlands,Right,3,2,Medium/Medium,Normal (170-185),No,1800000,69,57,59,64,34,59
M. Tol,Marco Tol,63,70,23,188,80,SC Cambuur,Holland Eredivisie,SUB,Netherlands,Right,3,2,Medium/Medium,Normal (185+),No,1500000,66,26,45,41,63,71
G. Sangaré,Gustavo Sangaré,63,69,24,180,76,US Quevilly Rouen Métropole,French Ligue 2,LCM,Burkina Faso,Right,2,2,Medium/Medium,Lean (170-185),No,1400000,59,37,49,53,63,59
C. Cvetko,Christopher Cvetko,63,67,24,181,74,SK Austria Klagenfurt,Austrian Football Bundesliga,RDM,Austria,Left,3,2,Medium/Medium,Normal (170-185),No,1000000,60,53,60,61,56,73
M. Moreira,Maximiliano Moreira,63,63,27,173,68,SK Austria Klagenfurt,Austrian Football Bundesliga,RES,Uruguay,Left,3,2,Medium/Medium,Normal (170-185),No,689000,76,40,57,60,57,63
F. Bacher,Felix Bacher,63,73,21,190,81,WSG Tirol,Austrian Football Bundesliga,SUB,Austria,Right,3,2,Medium/Medium,Lean (185+),No,1700000,61,34,41,42,62,68
Miki Muñoz,Miguel Muñoz Mora,63,66,26,180,81,Burgos CF,Spanish Segunda División,SUB,Spain,Right,3,2,Medium/Medium,Normal (170-185),No,1000000,61,48,65,65,60,54
Marcelo Machado,Marcelo Machado Vilela,63,70,22,184,77,FC Vizela,Portuguese Liga ZON SAGRES,SUB,Brazil,Right,3,2,Medium/Medium,Lean (170-185),No,2100000,51,39,57,58,62,62
Fernando Castro,Fernando de Castro Ribeiro,63,69,24,195,92,FC Arouca,Portuguese Liga ZON SAGRES,SUB,Brazil,Right,2,1,Medium/Medium,Normal (185+),No,1400000,,,,,,
C. Bălan,Claudiu Bălan,63,64,27,176,74,FC U Craiova 1948,Romanian Liga I,SUB,Romania,Right,2,2,High/Medium,Normal (170-185),No,784000,72,62,46,62,23,61
C. Hlistei,Cătălin Hlistei,63,63,26,178,70,Rapid București,Romanian Liga I,LM,Romania,Left,4,3,High/Medium,Normal (170-185),No,709000,68,65,60,63,51,68
Aldalur,Aitor Aldalur Agirrezabal,63,63,29,178,71,SD Amorebieta,Spanish Segunda División,RWB,Spain,Right,3,2,Medium/Medium,Normal (170-185),No,659000,61,34,46,55,61,57
Koldo Obieta,Koldo Obieta Alberdi,63,64,27,187,82,SD Amorebieta,Spanish Segunda División,SUB,Spain,Right,3,3,Medium/Medium,Lean (185+),No,894000,49,67,46,53,23,62
Iñigo Orozco,Iñigo Orozco Andonegi,63,63,28,192,80,SD Amorebieta,Spanish Segunda División,SUB,Spain,Right,3,4,Medium/Medium,Normal (185+),No,775000,58,62,58,57,34,71
Iñaki Recio,Iñaki Recio Irusta,63,73,21,178,75,Real Sociedad B,Spanish Segunda División,SUB,Spain,Left,3,2,Medium/Medium,Normal (170-185),No,1800000,74,35,45,60,61,61
Ander Martín,Ander Martín Odriozola,63,75,20,177,74,Real Sociedad B,Spanish Segunda División,SUB,Spain,Left,4,4,Medium/Medium,Normal (170-185),No,2100000,71,59,58,67,49,49
L. McCowan,Luke McCowan,63,70,23,177,76,Dundee FC,Scottish Premiership,SUB,Scotland,Left,3,3,High/Medium,Lean (170-185),No,1900000,77,60,56,66,28,56
A. Katsantonis,Andreas Katsantonis,63,73,21,181,75,APOEL Nicosia FC,Cypriot First Division,RES,Cyprus,Right,3,2,Medium/Medium,Normal (170-185),No,2600000,63,59,50,66,19,58
K. Karataş,Kazımcan Karataş,63,79,18,182,74,Altay SK,Turkish Süper Lig,RES,Turkey,Left,3,3,High/Medium,Lean (170-185),No,3100000,75,62,49,67,21,58
H. Tut,Hüsamettin Tut,63,63,30,171,71,GZT Giresunspor,Turkish Süper Lig,SUB,Turkey,Left,3,2,Medium/High,Normal (170-185),No,829000,62,37,51,63,62,59
F. Pfanne,Franz Pfanne,63,65,26,187,82,Borussia Dortmund II,German 3. Bundesliga,RCM,Germany,Right,3,2,Medium/High,Normal (185+),No,801000,62,46,47,54,62,79
K. Ezekwem,Kimberly Ezekwem,63,75,20,188,79,Sport-Club Freiburg,German 1. Bundesliga,SUB,Germany,Left,3,2,Medium/Medium,Normal (185+),No,2200000,55,27,52,57,62,67
N. Weißhaupt,Noah Weißhaupt,63,76,19,180,72,Sport-Club Freiburg,German 1. Bundesliga,RES,Germany,Right,3,2,Medium/Medium,Normal (170-185),No,2700000,66,57,62,66,32,44
Leândro,Leândro Rossi Pereira,63,63,32,175,74,Radomiak Radom,Polish T-Mobile Ekstraklasa,RM,Brazil,Left,3,3,High/High,Normal (170-185),No,506000,66,62,59,66,29,51
A. Iacob,Alexandru Iacob,63,63,32,188,82,CS Mioveni,Romanian Liga I,SUB,Romania,Right,2,2,Medium/Medium,Normal (185+),No,405000,51,35,41,49,62,74
Miki Villar,Miguel Villar Alonso,63,70,24,180,75,UD Ibiza,Spanish Segunda División,RES,Spain,Right,3,3,Medium/Medium,Lean (170-185),No,1700000,78,63,53,63,31,60
I. Batha,Idriz Batha,63,63,29,176,71,AFC UTA Arad,Romanian Liga I,RCM,Albania,Right,3,2,High/Medium,Normal (170-185),No,641000,68,60,62,64,59,63
Ramón Juan,Ramón Juan Ramírez,63,69,21,179,79,CD Mirandés,Spanish Segunda División,SUB,Spain,Right,3,1,Medium/Medium,Normal (170-185),No,1100000,,,,,,
N. Tasky,Niklas Tasky,63,63,30,194,87,TSV Havelse,German 3. Bundesliga,LCB,Germany,Right,3,2,Medium/Medium,Stocky (185+),No,580000,53,29,42,45,62,71
T. Fölster,Tobias Fölster,63,65,27,187,75,TSV Havelse,German 3. Bundesliga,CB,Germany,Right,2,2,Medium/Medium,Stocky (185+),No,763000,57,31,42,52,62,69
D. Cicek,Deniz Cicek,63,63,28,172,68,TSV Havelse,German 3. Bundesliga,SUB,Germany,Left,2,2,Medium/Medium,Lean (170-185),No,689000,68,58,64,65,47,54
M. Deijl,Mats Deijl,63,69,23,181,71,Go Ahead Eagles,Holland Eredivisie,RB,Netherlands,Right,3,2,Medium/Medium,Lean (170-185),No,1200000,61,40,52,62,64,59
M. Vukčević,Marko Vukčević,63,63,28,183,78,AFC UTA Arad,Romanian Liga I,RB,Montenegro,Right,3,2,High/Medium,Normal (170-185),No,574000,72,59,54,55,61,63
A. Parras,Alexandros Parras,63,70,23,182,70,AEK Athens,Greek Super League,SUB,Greece,Left,3,2,Medium/Medium,Lean (170-185),No,2200000,77,26,51,56,58,61
A. Garcia MacNulty,Anselmo Garcia MacNulty,63,81,18,187,78,VfL Wolfsburg,German 1. Bundesliga,RES,Republic of Ireland,Left,3,2,Medium/Medium,Normal (185+),No,2600000,64,35,41,46,64,68
N. Tekijaški,Nemanja Tekijaški,63,68,24,186,78,Bruk-Bet Termalica Nieciecza,Polish T-Mobile Ekstraklasa,CB,Serbia,Right,3,2,Medium/High,Normal (185+),No,926000,68,31,48,50,61,72
K. Schumacher,Kevin Schumacher,63,71,23,182,77,F.C. Hansa Rostock,German 2. Bundesliga,SUB,Germany,Left,3,2,High/Medium,Lean (170-185),No,1900000,85,58,57,66,28,66
Imanol,Imanol García de Albéniz,63,75,20,177,63,CD Mirandés,Spanish Segunda División,LB,Spain,Left,2,2,High/Medium,Normal (170-185),No,,67,39,53,60,60,54
B. Makouana,Béni Makouana,63,77,18,181,73,Montpellier Hérault SC,French Ligue 1,SUB,Congo,Right,3,3,Medium/Medium,Lean (170-185),No,2900000,84,61,54,66,30,49
P. Pomer,Philipp Pomer,63,70,23,180,70,SV Ried,Austrian Football Bundesliga,CAM,Austria,Right,3,4,High/Medium,Normal (170-185),No,1600000,72,56,63,61,40,43
F. Kleinhansl,Florian Kleinhansl,63,74,20,180,72,VfL Osnabrück,German 3. Bundesliga,LB,Germany,Left,3,2,High/Medium,Lean (170-185),No,1700000,75,37,57,69,52,59
J. Gómez,Johan Arath Gómez,63,78,19,183,78,FSV Zwickau,German 3. Bundesliga,SUB,United States,Right,4,2,High/Medium,Normal (170-185),No,2300000,80,62,51,68,38,64
João Miguel,João Miguel Ferreira Santos,63,64,27,190,78,Campionii FC Arges,Romanian Liga I,LCB,Portugal,Right,2,2,Medium/High,Lean (185+),No,677000,53,38,47,50,63,70
I. Gharbi,Ismaël Gharbi,63,80,17,167,58,Paris Saint-Germain,French Ligue 1,RES,France,Right,3,3,Medium/Medium,Lean (170-),No,3000000,71,55,60,71,40,40
M. Mansilla,Matías Mansilla,63,67,25,188,80,Patronato,Argentina Primera División,SUB,Argentina,Right,3,1,Medium/Medium,Normal (185+),No,801000,,,,,,
Alberto Toril,Alberto Toril Domingo,63,67,24,189,77,Piast Gliwice,Polish T-Mobile Ekstraklasa,ST,Spain,Right,3,2,High/Medium,Lean (185+),No,998000,61,65,48,62,22,58
Renato Júnior,Renato Barbosa dos Santos Júnior,63,78,19,190,83,Portimonense SC,Portuguese Liga ZON SAGRES,RES,Brazil,Right,3,2,Medium/Medium,Lean (185+),No,3000000,64,62,46,63,27,67
J. Bongard,Jordi Bongard,63,79,19,196,84,Borussia Mönchengladbach,German 1. Bundesliga,RES,Germany,Right,3,2,Medium/Medium,Lean (185+),No,2800000,50,35,49,49,63,68
